[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s
[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s

[Classical] seed=2024
  [full] ep 11/50 | reward=-10.193 loss=0 lat=13.426s E=6.961J cost=10.193 avgQ=0.00 t=3.535s
  [full] ep 12/50 | reward=-8.993 loss=0 lat=11.928s E=6.058J cost=8.993 avgQ=0.00 t=3.537s
  [full] ep 13/50 | reward=-8.668 loss=0 lat=11.494s E=5.841J cost=8.668 avgQ=0.00 t=3.524s
  [full] ep 14/50 | reward=-9.291 loss=0 lat=12.290s E=6.292J cost=9.291 avgQ=0.00 t=3.509s
  [full] ep 15/50 | reward=-10.829 loss=0 lat=14.266s E=7.392J cost=10.829 avgQ=0.00 t=3.554s
  [full] ep 16/50 | reward=-10.087 loss=0 lat=13.309s E=6.865J cost=10.087 avgQ=0.00 t=3.615s
  [full] ep 17/50 | reward=-9.013 loss=0 lat=11.958s E=6.069J cost=9.013 avgQ=0.00 t=3.542s
  [full] ep 18/50 | reward=-10.539 loss=0 lat=13.898s E=7.180J cost=10.539 avgQ=0.00 t=3.605s
  [full] ep 19/50 | reward=-10.138 loss=0 lat=13.379s E=6.896J cost=10.138 avgQ=0.00 t=3.559s
  [full] ep 20/50 | reward=-10.214 loss=0 lat=13.497s E=6.932J cost=10.214 avgQ=0.00 t=3.601s
  [full] ep 21/50 | reward=-9.626 loss=0 lat=12.725s E=6.526J cost=9.626 avgQ=0.00 t=3.505s
  [full] ep 22/50 | reward=-8.962 loss=0 lat=11.870s E=6.054J cost=8.962 avgQ=0.00 t=3.591s
  [full] ep 23/50 | reward=-10.386 loss=0 lat=13.696s E=7.076J cost=10.386 avgQ=0.00 t=3.541s
  [full] ep 24/50 | reward=-10.116 loss=0 lat=13.382s E=6.851J cost=10.116 avgQ=0.00 t=3.564s
  [full] ep 25/50 | reward=-8.884 loss=0 lat=11.785s E=5.983J cost=8.884 avgQ=0.00 t=3.505s
  [full] ep 26/50 | reward=-11.165 loss=0 lat=14.711s E=7.619J cost=11.165 avgQ=0.00 t=3.577s
  [full] ep 27/50 | reward=-8.888 loss=0 lat=11.812s E=5.964J cost=8.888 avgQ=0.00 t=3.6s
  [full] ep 28/50 | reward=-9.065 loss=0 lat=12.003s E=6.128J cost=9.065 avgQ=0.00 t=3.559s
  [full] ep 29/50 | reward=-9.137 loss=0 lat=12.120s E=6.153J cost=9.137 avgQ=0.00 t=3.593s
  [full] ep 30/50 | reward=-8.768 loss=0 lat=11.642s E=5.894J cost=8.768 avgQ=0.00 t=3.636s
  [full] ep 31/50 | reward=-10.316 loss=0 lat=13.588s E=7.045J cost=10.316 avgQ=0.00 t=3.532s
  [full] ep 32/50 | reward=-9.973 loss=0 lat=13.174s E=6.773J cost=9.973 avgQ=0.00 t=3.588s
  [full] ep 33/50 | reward=-10.007 loss=0 lat=13.240s E=6.774J cost=10.007 avgQ=0.00 t=3.669s
  [full] ep 34/50 | reward=-10.261 loss=0 lat=13.542s E=6.981J cost=10.261 avgQ=0.00 t=3.51s
  [full] ep 35/50 | reward=-11.580 loss=0 lat=15.233s E=7.928J cost=11.580 avgQ=0.00 t=3.534s
  [full] ep 36/50 | reward=-11.270 loss=0 lat=14.827s E=7.713J cost=11.270 avgQ=0.00 t=3.531s
  [full] ep 37/50 | reward=-9.735 loss=0 lat=12.868s E=6.601J cost=9.735 avgQ=0.00 t=3.578s
  [full] ep 38/50 | reward=-9.702 loss=0 lat=12.835s E=6.569J cost=9.702 avgQ=0.00 t=3.494s
  [full] ep 39/50 | reward=-8.987 loss=0 lat=11.927s E=6.048J cost=8.987 avgQ=0.00 t=3.591s
  [full] ep 40/50 | reward=-11.631 loss=0 lat=15.277s E=7.986J cost=11.631 avgQ=0.00 t=3.557s
  [full] ep 41/50 | reward=-9.433 loss=0 lat=12.506s E=6.361J cost=9.433 avgQ=0.00 t=3.618s
  [full] ep 42/50 | reward=-9.666 loss=0 lat=12.786s E=6.546J cost=9.666 avgQ=0.00 t=3.477s
  [full] ep 43/50 | reward=-13.506 loss=0 lat=17.692s E=9.320J cost=13.506 avgQ=0.00 t=3.545s
  [full] ep 44/50 | reward=-6.879 loss=0 lat=9.225s E=4.533J cost=6.879 avgQ=0.00 t=3.678s
  [full] ep 45/50 | reward=-8.999 loss=0 lat=11.913s E=6.085J cost=8.999 avgQ=0.00 t=3.575s
  [full] ep 46/50 | reward=-10.610 loss=0 lat=13.981s E=7.240J cost=10.610 avgQ=0.00 t=3.533s
  [full] ep 47/50 | reward=-10.729 loss=0 lat=14.142s E=7.315J cost=10.729 avgQ=0.00 t=3.614s
  [full] ep 48/50 | reward=-13.336 loss=0 lat=17.453s E=9.219J cost=13.336 avgQ=0.00 t=3.485s
  [full] ep 49/50 | reward=-9.606 loss=0 lat=12.729s E=6.483J cost=9.606 avgQ=0.00 t=3.636s
  [full] ep 50/50 | reward=-9.451 loss=0 lat=12.494s E=6.408J cost=9.451 avgQ=0.00 t=3.512s
[Classical] seed=2028 DONE | reward=-10.5194 lat=13.8762s E=7.1626J miss=0.9739 train=178.8s
LuST-24h pool: 442557 samples; mean=16.651 m/s
Experiment: 6 configs × 5 seeds × 50 episodes × 1000 timesteps

=== TÓM TẮT SAU Classical (5 seeds) ===
Metric                 Mean           Std
------------------------------------------
reward                   -8.15108      1.72219
latency                  10.64594      2.34095
energy                    5.65622      1.10599
cost                      8.15108      1.72219
deadline_miss             0.95994      0.01417
training_time_s         191.81783     17.93467
trainable_parameters        15744
[LuST] speed pool: 138896 mẫu, mean=13.09 m/s, median=12.56 m/s
[LuST-24h] speed pool: 442557 mẫu, mean=16.65 m/s, median=13.68 m/s

[HRL+VQC] seed=2024
  ep 01/50 reward=-4.4764 lat=6.0956s E=2.8571J loss=0.08597 t=3.07s
  ep 02/50 reward=-4.3462 lat=5.9240s E=2.7684J loss=0.04458 t=3.06s
  ep 03/50 reward=-5.1115 lat=6.8587s E=3.3643J loss=0.04775 t=2.97s
  ep 04/50 reward=-5.8474 lat=7.8708s E=3.8240J loss=0.04973 t=3.04s
  ep 05/50 reward=-3.6278 lat=4.9537s E=2.3020J loss=0.03379 t=2.95s
  ep 06/50 reward=-5.4671 lat=7.2944s E=3.6399J loss=0.09779 t=3.06s
  ep 07/50 reward=-3.6069 lat=4.9018s E=2.3121J loss=0.0544 t=2.89s
  ep 08/50 reward=-4.3851 lat=5.9618s E=2.8084J loss=0.03959 t=3.05s
  ep 09/50 reward=-4.2309 lat=5.7769s E=2.6850J loss=0.04576 t=3.11s
  ep 10/50 reward=-3.6005 lat=4.8892s E=2.3118J loss=0.03896 t=2.96s
  ep 11/50 reward=-3.7503 lat=5.0965s E=2.4041J loss=0.03534 t=2.89s
  ep 12/50 reward=-3.7647 lat=5.0307s E=2.4987J loss=0.01197 t=3.07s
  ep 13/50 reward=-3.8864 lat=5.3157s E=2.4571J loss=0.01512 t=2.99s
  ep 14/50 reward=-3.9346 lat=5.3378s E=2.5314J loss=0.03062 t=3.01s
  ep 15/50 reward=-3.7461 lat=5.0993s E=2.3929J loss=0.0008413 t=2.97s
  ep 16/50 reward=-3.9897 lat=5.4206s E=2.5588J loss=0.0464 t=3.05s
  ep 17/50 reward=-3.5329 lat=4.8630s E=2.2027J loss=0.05834 t=3.01s
  ep 18/50 reward=-3.7054 lat=5.0783s E=2.3325J loss=0.01449 t=2.97s
  ep 19/50 reward=-4.3569 lat=5.9583s E=2.7556J loss=0.03403 t=2.99s
  ep 20/50 reward=-4.0841 lat=5.5698s E=2.5983J loss=0.02146 t=3.08s
  ep 21/50 reward=-4.2174 lat=5.7206s E=2.7142J loss=0.01123 t=2.98s
  ep 22/50 reward=-4.4158 lat=5.9449s E=2.8867J loss=0.08768 t=2.91s
  ep 23/50 reward=-4.7405 lat=6.3857s E=3.0952J loss=0.005834 t=3.09s
  ep 24/50 reward=-5.3699 lat=7.2001s E=3.5397J loss=0.0048 t=2.95s
  ep 25/50 reward=-4.1678 lat=5.7258s E=2.6098J loss=0.001906 t=2.99s
  ep 26/50 reward=-5.1080 lat=6.8939s E=3.3221J loss=0.002009 t=2.97s
  ep 27/50 reward=-4.1423 lat=5.6503s E=2.6343J loss=0.0006255 t=3.02s
  ep 28/50 reward=-4.2064 lat=5.7103s E=2.7024J loss=0.0386 t=3.00s
  ep 29/50 reward=-4.1828 lat=5.6354s E=2.7303J loss=1.978e-05 t=3.17s
  ep 30/50 reward=-4.2067 lat=5.6824s E=2.7309J loss=0.06078 t=3.04s
  ep 31/50 reward=-3.8528 lat=5.2382s E=2.4674J loss=0.1154 t=3.11s
  ep 32/50 reward=-4.1190 lat=5.6147s E=2.6234J loss=0.001877 t=3.16s
  ep 33/50 reward=-4.1930 lat=5.6937s E=2.6923J loss=0.03751 t=3.09s
  ep 34/50 reward=-3.9462 lat=5.3219s E=2.5705J loss=0.04916 t=2.98s
  ep 35/50 reward=-3.8419 lat=5.2328s E=2.4509J loss=0.004312 t=3.01s
  ep 36/50 reward=-4.2497 lat=5.7102s E=2.7892J loss=0.003774 t=3.09s
  ep 37/50 reward=-3.6783 lat=5.0608s E=2.2958J loss=0.004475 t=3.16s
  ep 38/50 reward=-3.8431 lat=5.2792s E=2.4069J loss=0.003515 t=3.16s
  ep 39/50 reward=-3.8415 lat=5.2636s E=2.4194J loss=0.003846 t=3.04s
  ep 40/50 reward=-3.8458 lat=5.2556s E=2.4360J loss=0.004261 t=3.18s
  ep 41/50 reward=-3.8469 lat=5.2762s E=2.4176J loss=0.005091 t=3.15s
  ep 42/50 reward=-4.0982 lat=5.5020s E=2.6943J loss=0.001935 t=3.05s
  ep 43/50 reward=-3.8459 lat=5.2963s E=2.3955J loss=0.00298 t=3.04s
  ep 44/50 reward=-3.9156 lat=5.2893s E=2.5420J loss=0.04126 t=3.07s
  ep 45/50 reward=-3.9481 lat=5.3914s E=2.5048J loss=0.09626 t=3.21s
  ep 46/50 reward=-3.7847 lat=5.1556s E=2.4138J loss=0.003009 t=3.18s
  ep 47/50 reward=-3.9595 lat=5.3733s E=2.5457J loss=0.2347 t=3.12s
  ep 48/50 reward=-3.8046 lat=5.1874s E=2.4219J loss=0.003571 t=3.05s
  ep 49/50 reward=-3.8003 lat=5.2276s E=2.3731J loss=0.001862 t=2.91s
  ep 50/50 reward=-4.7337 lat=6.4055s E=3.0619J loss=0.002462 t=3.15s
[HRL+VQC] seed=2024 DONE | reward=-4.6047 lat=6.1804s E=3.0291J miss=0.9266 train=152.2s

[HRL+VQC] seed=2025
  ep 01/50 reward=-3.8600 lat=5.1607s E=2.5592J loss=0.08974 t=2.85s
  ep 02/50 reward=-3.6032 lat=4.8891s E=2.3172J loss=0.04448 t=2.87s
  ep 03/50 reward=-3.9231 lat=5.2640s E=2.5822J loss=0.08384 t=2.93s
  ep 04/50 reward=-3.5885 lat=4.8974s E=2.2796J loss=0.3922 t=2.81s
  ep 05/50 reward=-3.7921 lat=5.1111s E=2.4730J loss=0.07379 t=2.86s
  ep 06/50 reward=-3.8859 lat=5.1719s E=2.6000J loss=0.06742 t=2.83s
  ep 07/50 reward=-3.8368 lat=5.2020s E=2.4716J loss=0.06023 t=2.76s
  ep 08/50 reward=-3.5957 lat=4.9434s E=2.2481J loss=0.05583 t=2.90s
  ep 09/50 reward=-3.8028 lat=5.1216s E=2.4840J loss=0.04276 t=2.87s
  ep 10/50 reward=-3.8770 lat=5.2278s E=2.5262J loss=0.1536 t=2.84s
  ep 11/50 reward=-3.9983 lat=5.4667s E=2.5299J loss=0.2251 t=2.95s
  ep 12/50 reward=-5.9663 lat=7.9839s E=3.9486J loss=0.08235 t=2.93s
  ep 13/50 reward=-5.0790 lat=6.8620s E=3.2961J loss=0.007108 t=3.09s
  ep 14/50 reward=-5.1657 lat=6.9873s E=3.3441J loss=0.006065 t=3.00s
  ep 15/50 reward=-5.5781 lat=7.4943s E=3.6620J loss=0.1051 t=2.93s
  ep 16/50 reward=-6.3445 lat=8.5024s E=4.1866J loss=0.01845 t=2.97s
  ep 17/50 reward=-6.8388 lat=9.1301s E=4.5476J loss=0.02569 t=3.01s
  ep 18/50 reward=-5.9112 lat=7.9399s E=3.8825J loss=0.08724 t=2.88s
  ep 19/50 reward=-5.7262 lat=7.7138s E=3.7386J loss=0.000327 t=3.00s
  ep 20/50 reward=-6.0077 lat=8.0880s E=3.9274J loss=0.07618 t=2.98s
  ep 21/50 reward=-5.8156 lat=7.7881s E=3.8431J loss=0.0009893 t=2.92s
  ep 22/50 reward=-6.3643 lat=8.5212s E=4.2075J loss=0.1084 t=3.06s
  ep 23/50 reward=-6.9593 lat=9.2748s E=4.6437J loss=0.0008406 t=3.01s
  ep 24/50 reward=-7.1013 lat=9.5020s E=4.7006J loss=0.04645 t=3.05s
  ep 25/50 reward=-5.6655 lat=7.6253s E=3.7058J loss=0.04448 t=3.05s
  ep 26/50 reward=-5.9645 lat=8.0364s E=3.8926J loss=0.04644 t=3.06s
  ep 27/50 reward=-5.8987 lat=7.8265s E=3.9709J loss=0.0174 t=3.02s
  ep 28/50 reward=-6.0502 lat=8.0258s E=4.0747J loss=0.00114 t=3.33s
  ep 29/50 reward=-5.8594 lat=7.7944s E=3.9243J loss=0.001082 t=3.29s
  ep 30/50 reward=-5.4354 lat=7.3103s E=3.5606J loss=0.003093 t=3.13s
  ep 31/50 reward=-5.7821 lat=7.6814s E=3.8828J loss=0.002966 t=3.13s
  ep 32/50 reward=-5.5533 lat=7.4656s E=3.6410J loss=0.06108 t=3.13s
  ep 33/50 reward=-5.5060 lat=7.3722s E=3.6398J loss=0.05381 t=3.19s
  ep 34/50 reward=-6.2093 lat=8.2078s E=4.2109J loss=0.3017 t=3.24s
  ep 35/50 reward=-6.5008 lat=8.6131s E=4.3885J loss=0.001338 t=3.14s
  ep 36/50 reward=-4.7598 lat=6.3890s E=3.1307J loss=0.0614 t=3.34s
  ep 37/50 reward=-4.1513 lat=5.6421s E=2.6605J loss=0.03066 t=3.10s
  ep 38/50 reward=-3.7326 lat=5.0712s E=2.3940J loss=0.03239 t=3.00s
  ep 39/50 reward=-4.0861 lat=5.5051s E=2.6671J loss=0.02716 t=3.24s
  ep 40/50 reward=-4.5215 lat=6.0935s E=2.9495J loss=0.01859 t=3.22s
  ep 41/50 reward=-4.2093 lat=5.6950s E=2.7236J loss=0.02002 t=2.98s
  ep 42/50 reward=-4.2840 lat=5.7934s E=2.7747J loss=0.006981 t=2.98s
  ep 43/50 reward=-4.3967 lat=5.9143s E=2.8791J loss=0.0117 t=3.19s
  ep 44/50 reward=-4.6429 lat=6.2446s E=3.0412J loss=0.004884 t=3.22s
  ep 45/50 reward=-4.1107 lat=5.5120s E=2.7093J loss=0.007335 t=3.04s
  ep 46/50 reward=-4.3747 lat=5.9287s E=2.8208J loss=0.003307 t=3.11s
  ep 47/50 reward=-5.5579 lat=7.3714s E=3.7443J loss=0.004483 t=3.19s
  ep 48/50 reward=-4.9002 lat=6.4293s E=3.3710J loss=0.002525 t=2.96s
  ep 49/50 reward=-4.1825 lat=5.6773s E=2.6878J loss=0.002267 t=3.16s
  ep 50/50 reward=-4.9160 lat=6.5750s E=3.2570J loss=0.002867 t=3.10s
[HRL+VQC] seed=2025 DONE | reward=-5.1008 lat=6.8406s E=3.3610J miss=0.9282 train=151.8s

[HRL+VQC] seed=2026
  ep 01/50 reward=-3.3644 lat=4.5143s E=2.2145J loss=0.08966 t=2.86s
  ep 02/50 reward=-3.2265 lat=4.2762s E=2.1769J loss=0.08284 t=2.92s
  ep 03/50 reward=-4.0406 lat=5.3956s E=2.6857J loss=0.3859 t=2.97s
  ep 04/50 reward=-3.9711 lat=5.2943s E=2.6479J loss=0.07697 t=3.01s
  ep 05/50 reward=-3.3719 lat=4.4657s E=2.2781J loss=0.09167 t=2.92s
  ep 06/50 reward=-3.2712 lat=4.2631s E=2.2793J loss=0.3526 t=2.84s
  ep 07/50 reward=-3.3710 lat=4.5685s E=2.1736J loss=0.05391 t=2.92s
  ep 08/50 reward=-3.3182 lat=4.5063s E=2.1301J loss=0.2386 t=2.86s
  ep 09/50 reward=-3.2281 lat=4.2150s E=2.2412J loss=0.4646 t=2.79s
  ep 10/50 reward=-3.1641 lat=4.2066s E=2.1216J loss=0.1599 t=2.92s
  ep 11/50 reward=-3.3624 lat=4.5061s E=2.2186J loss=0.01775 t=2.87s
  ep 12/50 reward=-3.3243 lat=4.5165s E=2.1320J loss=0.1168 t=2.98s
  ep 13/50 reward=-3.5817 lat=4.7782s E=2.3853J loss=0.005706 t=2.98s
  ep 14/50 reward=-3.3469 lat=4.5352s E=2.1587J loss=0.03292 t=2.89s
  ep 15/50 reward=-3.3381 lat=4.5011s E=2.1750J loss=0.2289 t=2.90s
  ep 16/50 reward=-3.3382 lat=4.3969s E=2.2794J loss=0.05094 t=2.99s
  ep 17/50 reward=-3.3807 lat=4.5274s E=2.2340J loss=3.271e-05 t=2.99s
  ep 18/50 reward=-3.3645 lat=4.5218s E=2.2072J loss=0.1496 t=3.04s
  ep 19/50 reward=-3.2165 lat=4.2424s E=2.1906J loss=0.05786 t=2.82s
  ep 20/50 reward=-3.2333 lat=4.3258s E=2.1408J loss=0.09362 t=2.83s
  ep 21/50 reward=-3.3005 lat=4.4096s E=2.1913J loss=0.03569 t=3.05s
  ep 22/50 reward=-3.4296 lat=4.5801s E=2.2790J loss=0.01759 t=3.03s
  ep 23/50 reward=-3.2749 lat=4.4792s E=2.0706J loss=0.005989 t=3.03s
  ep 24/50 reward=-3.7590 lat=4.9612s E=2.5568J loss=0.0838 t=3.02s
  ep 25/50 reward=-4.6574 lat=6.0947s E=3.2202J loss=0.1425 t=3.00s
  ep 26/50 reward=-4.8131 lat=6.2216s E=3.4047J loss=0.03648 t=3.03s
  ep 27/50 reward=-4.3769 lat=5.8011s E=2.9526J loss=0.5265 t=3.04s
  ep 28/50 reward=-4.3388 lat=5.7599s E=2.9176J loss=0.1601 t=2.98s
  ep 29/50 reward=-4.5119 lat=6.0413s E=2.9825J loss=0.002396 t=3.06s
  ep 30/50 reward=-4.2042 lat=5.6547s E=2.7537J loss=0.1106 t=3.02s
  ep 31/50 reward=-4.9415 lat=6.5028s E=3.3802J loss=0.03253 t=2.97s
  ep 32/50 reward=-4.2446 lat=5.7087s E=2.7805J loss=0.05057 t=3.13s
  ep 33/50 reward=-4.2087 lat=5.5999s E=2.8175J loss=0.03803 t=2.93s
  ep 34/50 reward=-4.6197 lat=6.1207s E=3.1187J loss=0.004653 t=2.86s
  ep 35/50 reward=-4.1958 lat=5.5906s E=2.8011J loss=0.1427 t=2.80s
  ep 36/50 reward=-4.2541 lat=5.6410s E=2.8672J loss=0.11 t=2.92s
  ep 37/50 reward=-3.8385 lat=5.1026s E=2.5743J loss=0.004754 t=2.90s
  ep 38/50 reward=-4.6926 lat=6.1161s E=3.2692J loss=0.0004444 t=2.89s
  ep 39/50 reward=-4.1220 lat=5.4054s E=2.8386J loss=0.001258 t=2.97s
  ep 40/50 reward=-3.6882 lat=4.9909s E=2.3855J loss=0.01046 t=3.13s
  ep 41/50 reward=-3.9258 lat=5.2191s E=2.6326J loss=0.04308 t=2.99s
  ep 42/50 reward=-3.4032 lat=4.4969s E=2.3095J loss=0.001608 t=3.13s
  ep 43/50 reward=-4.3500 lat=5.7631s E=2.9370J loss=0.0009959 t=3.43s
  ep 44/50 reward=-3.4056 lat=4.6011s E=2.2101J loss=0.03107 t=3.04s
  ep 45/50 reward=-4.3013 lat=5.6275s E=2.9751J loss=0.1548 t=3.42s
  ep 46/50 reward=-3.3513 lat=4.4864s E=2.2162J loss=0.003458 t=2.93s
  ep 47/50 reward=-3.3733 lat=4.5535s E=2.1932J loss=0.1072 t=2.91s
  ep 48/50 reward=-3.2988 lat=4.3589s E=2.2388J loss=0.008912 t=3.04s
  ep 49/50 reward=-3.4991 lat=4.6540s E=2.3442J loss=0.006225 t=3.10s
  ep 50/50 reward=-3.5627 lat=4.7829s E=2.3424J loss=0.006459 t=3.15s
[HRL+VQC] seed=2026 DONE | reward=-3.7879 lat=5.0318s E=2.5439J miss=0.8143 train=149.2s

[HRL+VQC] seed=2027
  ep 01/50 reward=-3.6915 lat=4.9710s E=2.4120J loss=0.08989 t=2.89s
  ep 02/50 reward=-3.7375 lat=5.0206s E=2.4545J loss=0.06177 t=3.04s
  ep 03/50 reward=-3.7842 lat=5.0789s E=2.4895J loss=0.04389 t=2.86s
  ep 04/50 reward=-3.5239 lat=4.7715s E=2.2762J loss=0.6894 t=2.81s
  ep 05/50 reward=-3.6208 lat=4.9692s E=2.2724J loss=0.2229 t=2.89s
  ep 06/50 reward=-3.7276 lat=5.0014s E=2.4537J loss=0.08271 t=2.82s
  ep 07/50 reward=-3.5659 lat=4.7971s E=2.3347J loss=0.05306 t=2.93s
  ep 08/50 reward=-3.6931 lat=5.0458s E=2.3403J loss=0.08056 t=2.84s
  ep 09/50 reward=-3.7525 lat=5.1075s E=2.3975J loss=0.07893 t=2.86s
  ep 10/50 reward=-3.7590 lat=5.0958s E=2.4223J loss=0.2128 t=2.87s
  ep 11/50 reward=-3.6486 lat=4.9778s E=2.3194J loss=0.05603 t=2.83s
  ep 12/50 reward=-3.6808 lat=4.9904s E=2.3713J loss=0.07109 t=2.94s
  ep 13/50 reward=-3.6550 lat=4.9594s E=2.3505J loss=0.06203 t=2.86s
  ep 14/50 reward=-3.5807 lat=4.8483s E=2.3130J loss=0.06425 t=2.86s
  ep 15/50 reward=-3.7392 lat=5.0299s E=2.4484J loss=0.06036 t=2.87s
  ep 16/50 reward=-3.7653 lat=5.1362s E=2.3945J loss=0.05621 t=2.79s
  ep 17/50 reward=-3.6855 lat=5.0621s E=2.3088J loss=0.05171 t=2.86s
  ep 18/50 reward=-4.1487 lat=5.5620s E=2.7354J loss=0.04687 t=2.86s
  ep 19/50 reward=-3.8564 lat=5.2595s E=2.4533J loss=0.03977 t=2.84s
  ep 20/50 reward=-3.6888 lat=4.9875s E=2.3902J loss=0.04341 t=2.85s
  ep 21/50 reward=-3.9584 lat=5.3452s E=2.5715J loss=0.03243 t=2.81s
  ep 22/50 reward=-3.6898 lat=5.0423s E=2.3374J loss=0.07132 t=2.91s
  ep 23/50 reward=-3.9142 lat=5.3319s E=2.4964J loss=0.05061 t=2.82s
  ep 24/50 reward=-3.6860 lat=5.0065s E=2.3656J loss=0.04734 t=2.83s
  ep 25/50 reward=-3.9330 lat=5.3295s E=2.5364J loss=0.01646 t=2.78s
  ep 26/50 reward=-4.0415 lat=5.5158s E=2.5672J loss=0.01325 t=2.82s
  ep 27/50 reward=-3.9693 lat=5.3978s E=2.5408J loss=0.01027 t=2.85s
  ep 28/50 reward=-3.6631 lat=5.0231s E=2.3031J loss=0.04331 t=2.76s
  ep 29/50 reward=-3.7519 lat=5.1507s E=2.3532J loss=0.005474 t=2.85s
  ep 30/50 reward=-4.6115 lat=6.2161s E=3.0068J loss=0.02945 t=2.87s
  ep 31/50 reward=-3.7673 lat=5.1227s E=2.4119J loss=0.003659 t=2.78s
  ep 32/50 reward=-3.7109 lat=5.0310s E=2.3908J loss=0.0441 t=2.95s
  ep 33/50 reward=-4.1081 lat=5.5557s E=2.6606J loss=0.07261 t=2.81s
  ep 34/50 reward=-5.1559 lat=6.9737s E=3.3381J loss=0.002498 t=2.97s
  ep 35/50 reward=-4.8720 lat=6.5927s E=3.1512J loss=0.06579 t=2.95s
  ep 36/50 reward=-6.1166 lat=8.1826s E=4.0505J loss=5.941e-06 t=2.87s
  ep 37/50 reward=-7.7019 lat=10.1634s E=5.2404J loss=0.1671 t=3.04s
  ep 38/50 reward=-7.2534 lat=9.5862s E=4.9206J loss=0.04036 t=3.00s
  ep 39/50 reward=-6.3918 lat=8.5578s E=4.2258J loss=0.2491 t=3.00s
  ep 40/50 reward=-6.3781 lat=8.5397s E=4.2164J loss=0.0008281 t=3.01s
  ep 41/50 reward=-5.8668 lat=7.8900s E=3.8435J loss=0.02282 t=3.10s
  ep 42/50 reward=-5.1891 lat=6.9787s E=3.3995J loss=0.08141 t=3.12s
  ep 43/50 reward=-5.0831 lat=6.8640s E=3.3022J loss=0.002134 t=2.89s
  ep 44/50 reward=-4.8781 lat=6.5907s E=3.1655J loss=0.001685 t=2.90s
  ep 45/50 reward=-5.0478 lat=6.7814s E=3.3141J loss=0.005368 t=3.02s
  ep 46/50 reward=-5.0263 lat=6.8336s E=3.2190J loss=0.0003475 t=2.90s
  ep 47/50 reward=-4.6145 lat=6.2256s E=3.0035J loss=0.0003341 t=3.03s
  ep 48/50 reward=-4.4453 lat=5.9845s E=2.9061J loss=0.05787 t=3.02s
  ep 49/50 reward=-4.9010 lat=6.6298s E=3.1722J loss=6.369e-05 t=3.01s
  ep 50/50 reward=-4.9435 lat=6.6636s E=3.2235J loss=0.0489 t=2.98s
[HRL+VQC] seed=2027 DONE | reward=-5.1189 lat=6.8922s E=3.3456J miss=0.9415 train=145.1s

[HRL+VQC] seed=2028
  ep 01/50 reward=-4.9718 lat=6.7166s E=3.2270J loss=0.005737 t=3.04s
  ep 02/50 reward=-5.2193 lat=7.0209s E=3.4177J loss=0.03027 t=3.12s
  ep 03/50 reward=-5.6925 lat=7.6522s E=3.7328J loss=0.0529 t=2.99s
  ep 04/50 reward=-5.1400 lat=6.9086s E=3.3714J loss=0.01317 t=2.98s
  ep 05/50 reward=-5.8916 lat=7.8918s E=3.8914J loss=0.04438 t=3.05s
  ep 06/50 reward=-5.2768 lat=7.1181s E=3.4355J loss=0.02431 t=2.97s
  ep 07/50 reward=-5.7975 lat=7.7579s E=3.8371J loss=0.0366 t=3.01s
  ep 08/50 reward=-5.3035 lat=7.1648s E=3.4423J loss=0.04573 t=3.00s
  ep 09/50 reward=-4.8053 lat=6.5181s E=3.0925J loss=0.0013 t=3.06s
  ep 10/50 reward=-5.5364 lat=7.4384s E=3.6344J loss=0.04321 t=2.99s
  ep 11/50 reward=-5.8955 lat=7.8697s E=3.9213J loss=0.577 t=2.96s
  ep 12/50 reward=-4.9753 lat=6.7176s E=3.2329J loss=0.009848 t=3.02s
  ep 13/50 reward=-3.5190 lat=4.7974s E=2.2406J loss=0.02495 t=2.91s
  ep 14/50 reward=-3.8838 lat=5.2513s E=2.5164J loss=0.04866 t=2.80s
  ep 15/50 reward=-3.5835 lat=4.8602s E=2.3067J loss=0.03902 t=2.86s
  ep 16/50 reward=-3.9103 lat=5.2781s E=2.5425J loss=0.0229 t=2.92s
  ep 17/50 reward=-3.5912 lat=4.9207s E=2.2616J loss=0.01384 t=2.97s
  ep 18/50 reward=-4.1273 lat=5.5559s E=2.6987J loss=0.0223 t=2.99s
  ep 19/50 reward=-3.6851 lat=5.0012s E=2.3690J loss=0.034 t=3.04s
  ep 20/50 reward=-3.6658 lat=4.9994s E=2.3322J loss=0.001697 t=2.98s
  ep 21/50 reward=-3.7229 lat=5.0542s E=2.3915J loss=0.002562 t=2.95s
  ep 22/50 reward=-3.7755 lat=5.1547s E=2.3963J loss=0.02419 t=3.16s
  ep 23/50 reward=-4.0867 lat=5.5042s E=2.6693J loss=0.3088 t=3.02s
  ep 24/50 reward=-4.5397 lat=6.1248s E=2.9547J loss=0.1102 t=3.11s
  ep 25/50 reward=-4.4066 lat=5.9470s E=2.8661J loss=0.004044 t=3.03s
  ep 26/50 reward=-5.8915 lat=7.7800s E=4.0030J loss=0.005827 t=3.18s
  ep 27/50 reward=-4.5884 lat=6.1899s E=2.9869J loss=0.01084 t=3.20s
